ids	Logic_board_fail	IO_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost 
94857	1	0	0	1	1	225
94858	1	1	0	1	0	300
94859	1	0	0	0	1	175
94860	1	0	0	1	1	225
94861	0	0	1	0	0	300
94862	0	0	1	1	0	300
94863	1	0	0	0	1	175
94864	0	1	0	0	2	200
94865	1	0	0	0	1	175
94866	1	0	0	0	1	175
94867	1	1	0	1	0	300
94868	1	0	0	1	1	225
94869	1	0	0	1	1	225
94870	1	0	0	1	1	225
94871	1	0	0	1	1	225
94872	0	0	1	1	0	300
94873	1	0	0	1	1	225
94874	1	0	0	1	1	225
94875	1	0	0	0	1	175
94876	1	0	0	0	1	175
94877	1	1	0	1	0	300
94878	1	0	0	0	1	175
94879	1	0	0	1	1	225
94880	1	1	0	0	0	300
94881	1	0	0	0	1	175
94882	1	1	0	0	0	300
94883	1	0	0	0	1	175
94884	1	1	0	0	0	300
94885	0	0	1	0	0	300
94886	1	0	0	1	1	225
94887	1	0	0	0	1	175
94888	1	0	0	1	1	225
94889	1	0	0	0	1	175
94890	1	0	0	0	1	175
94891	1	0	0	0	1	175
94892	1	0	0	0	1	175
94893	1	0	0	1	1	225
94894	0	0	1	1	0	300
94895	1	0	0	1	1	225
94896	0	0	1	1	0	300
94897	1	1	0	1	0	300
94898	1	0	0	0	1	175
94899	1	0	0	0	1	175
94900	0	0	1	0	0	300
94901	0	1	0	1	2	125
94902	1	0	0	1	1	225
94903	1	0	0	0	1	175
94904	1	1	0	0	0	300
94905	1	0	0	1	1	225
94906	1	0	0	1	1	225
94907	1	0	0	1	1	225
94908	1	0	0	0	1	175
94909	1	0	0	1	1	225
94910	1	0	0	1	1	225
94911	1	1	0	1	0	300
94912	1	0	0	1	1	225
94913	1	0	0	1	1	225
94914	1	0	0	0	1	175
94915	1	1	0	0	0	300
94916	1	0	0	0	1	175
94917	0	0	1	1	0	300
94918	0	0	1	1	0	300
94919	1	0	0	0	1	175
94920	1	0	0	1	1	225
94921	1	0	0	1	1	225
94922	1	0	0	0	1	175
94923	1	0	0	1	1	225
94924	1	0	0	1	1	225
94925	1	0	0	1	1	225
94926	1	0	0	1	1	225
94927	1	0	0	1	1	225
94928	1	0	0	0	1	175
94929	1	0	0	1	1	225
94930	0	0	1	1	0	300
94931	1	0	0	0	1	175
94932	0	0	1	1	0	300
94933	1	1	0	0	0	300
94934	1	0	0	0	1	175
94935	1	0	0	1	1	225
94936	1	0	0	1	1	225
94937	1	0	0	1	1	225
94938	0	0	1	1	0	300
94939	1	0	0	1	1	225
94940	0	0	1	0	0	300
94941	1	0	0	1	1	225
94942	0	0	1	1	0	300
94943	1	0	0	1	1	225
94944	1	0	0	1	1	225
94945	1	0	0	1	1	225
94946	1	0	0	0	1	175
94947	0	0	1	1	0	300
94948	1	1	0	0	0	300
94949	1	1	0	1	0	300
94950	1	0	0	0	1	175
94951	0	0	1	0	0	300
94952	0	0	1	1	0	300
94953	1	1	0	1	0	300
94954	1	1	0	0	0	300
94955	1	0	0	1	1	225
94956	1	1	0	0	0	300
94957	1	0	0	1	1	225
94958	1	0	0	1	1	225
94959	1	0	0	1	1	225
94960	1	0	0	0	1	175
94961	0	0	1	1	0	300
94962	1	0	0	1	1	225
94963	1	0	0	1	1	225
94964	1	0	0	1	1	225
94965	1	0	0	0	1	175
94966	1	0	0	0	1	175
94967	1	1	0	1	0	300
94968	1	0	0	1	1	225
94969	1	0	0	1	1	225
94970	1	0	0	1	1	225
94971	1	0	0	1	1	225
94972	1	0	0	0	1	175
94973	0	0	1	0	0	300
94974	1	0	0	1	1	225
94975	1	0	0	1	1	225
94976	1	0	0	0	1	175
94977	1	0	0	0	1	175
94978	1	1	0	1	0	300
94979	0	0	1	1	0	300
94980	1	0	0	1	1	225
94981	1	0	0	0	1	175
94982	0	0	1	0	0	300
94983	1	0	0	0	1	175
94984	1	0	0	1	1	225
94985	1	1	0	0	0	300
94986	1	0	0	1	1	225
94987	1	1	0	0	0	300
94988	1	0	0	0	1	175
94989	1	0	0	0	1	175
94990	1	0	0	0	1	175
94991	1	0	0	0	1	175
94992	1	0	0	1	1	225
94993	1	0	0	0	1	175
94994	1	0	0	1	1	225
94995	1	0	0	0	1	175
94996	1	1	0	0	0	300
94997	1	0	0	1	1	225
94998	1	0	0	0	1	175
94999	1	0	0	0	1	175
95000	1	0	0	1	1	225
95001	1	0	0	0	1	175
95002	1	0	0	0	1	175
95003	1	1	0	1	0	300
95004	1	0	0	0	1	175
95005	1	1	0	0	0	300
95006	1	0	0	1	1	225
95007	0	0	1	0	0	300
95008	1	0	0	0	1	175
95009	1	0	0	0	1	175
95010	1	0	0	0	1	175
95011	1	0	0	1	1	225
95012	1	0	0	0	1	175
95013	1	1	0	0	0	300
95014	1	0	0	0	1	175
95015	1	0	0	0	1	175
95016	0	0	1	0	0	300
95017	0	0	1	1	0	300
95018	1	0	0	1	1	225
95019	1	0	0	1	1	225
95020	1	0	0	0	1	175
95021	0	0	1	0	0	300
95022	1	1	0	1	0	300
95023	1	0	0	0	1	175
95024	1	1	0	1	0	300
95025	1	0	0	0	1	175
95026	0	0	1	1	0	300
95027	1	0	0	1	1	225
95028	1	0	0	0	1	175
95029	0	1	0	0	2	200
95030	1	0	0	1	1	225
95031	1	0	0	1	1	225
95032	1	0	0	0	1	175
95033	1	0	0	0	1	175
95034	1	0	0	0	1	175
95035	1	0	0	1	1	225
95036	0	0	1	1	0	300
95037	1	0	0	0	1	175
95038	1	1	0	0	0	300
95039	1	0	0	1	1	225
95040	1	0	0	1	1	225
95041	0	0	1	0	0	300
95042	1	1	0	0	0	300
95043	1	1	0	1	0	300
95044	1	0	0	0	1	175
95045	1	0	0	0	1	175
95046	1	0	0	1	1	225
95047	1	0	0	1	1	225
95048	1	0	0	0	1	175
95049	1	0	0	1	1	225
95050	1	1	0	1	0	300
95051	1	1	0	1	0	300
95052	1	0	0	1	1	225
95053	1	0	0	1	1	225
95054	0	1	0	0	2	200
95055	1	0	0	1	1	225
95056	1	0	0	1	1	225
95057	1	0	0	0	1	175
95058	1	0	0	0	1	175
95059	1	1	0	0	0	300
95060	1	0	0	1	1	225
95061	1	0	0	1	1	225
95062	1	0	0	1	1	225
95063	1	0	0	0	1	175
95064	1	0	0	0	1	175
95065	1	0	0	1	1	225
95066	1	0	0	1	1	225
95067	1	0	0	0	1	175
95068	1	0	0	1	1	225
95069	1	1	0	1	0	300
95070	1	1	0	0	0	300
95071	1	0	0	0	1	175
95072	1	0	0	0	1	175
95073	1	0	0	1	1	225
95074	1	1	0	1	0	300
95075	1	0	0	0	1	175
95076	1	1	0	1	0	300
95077	1	0	0	1	1	225
95078	0	1	0	0	2	200
95079	1	0	0	0	1	175
95080	0	0	1	1	0	300
95081	1	0	0	1	1	225
95082	1	0	0	0	1	175
95083	1	0	0	1	1	225
95084	1	0	0	0	1	175
95085	1	0	0	0	1	175
95086	1	0	0	1	1	225
95087	1	0	0	1	1	225
95088	0	0	1	1	0	300
95089	1	0	0	1	1	225
95090	0	0	1	1	0	300
95091	1	1	0	1	0	300
95092	0	0	1	0	0	300
95093	1	0	0	1	1	225
95094	1	1	0	0	0	300
95095	1	0	0	1	1	225
95096	1	0	0	1	1	225
95097	1	0	0	0	1	175
95098	1	0	0	1	1	225
95099	1	0	0	1	1	225
95100	1	0	0	1	1	225
95101	0	1	0	1	2	125
95102	1	0	0	1	1	225
95103	1	1	0	1	0	300
95104	1	0	0	0	1	175
95105	1	0	0	1	1	225
95106	1	0	0	0	1	175
95107	0	0	1	1	0	300
95108	1	1	0	0	0	300
95109	1	0	0	0	1	175
95110	1	0	0	1	1	225
95111	1	1	0	0	0	300
95112	1	1	0	1	0	300
95113	1	0	0	0	1	175
95114	1	0	0	0	1	175
95115	1	1	0	1	0	300
95116	1	0	0	1	1	225
95117	1	0	0	1	1	225
95118	1	1	0	1	0	300
95119	1	0	0	0	1	175
95120	1	0	0	1	1	225
95121	1	0	0	0	1	175
95122	0	0	1	0	0	300
95123	1	0	0	1	1	225
95124	1	1	0	1	0	300
95125	0	0	1	0	0	300
95126	1	0	0	1	1	225
95127	1	0	0	0	1	175
95128	1	0	0	1	1	225
95129	0	0	1	0	0	300
95130	1	0	0	1	1	225
95131	1	0	0	0	1	175
95132	1	0	0	1	1	225
95133	1	1	0	0	0	300
95134	1	0	0	1	1	225
95135	0	0	1	0	0	300
95136	0	0	1	0	0	300
95137	1	0	0	0	1	175
95138	1	0	0	1	1	225
95139	1	1	0	1	0	300
95140	1	0	0	0	1	175
95141	1	0	0	1	1	225
95142	0	0	1	0	0	300
95143	1	0	0	1	1	225
95144	1	0	0	0	1	175
95145	1	0	0	1	1	225
95146	1	0	0	0	1	175
95147	1	0	0	1	1	225
95148	1	0	0	0	1	175
95149	1	0	0	0	1	175
95150	0	0	1	1	0	300
95151	1	1	0	0	0	300
95152	1	0	0	1	1	225
95153	1	0	0	1	1	225
95154	1	0	0	0	1	175
95155	1	1	0	0	0	300
95156	0	1	0	1	2	125
95157	0	1	0	0	2	200
95158	1	0	0	0	1	175
95159	1	0	0	1	1	225
95160	1	0	0	1	1	225
95161	0	0	1	1	0	300
95162	1	0	0	0	1	175
95163	1	0	0	0	1	175
95164	1	0	0	0	1	175
95165	1	1	0	0	0	300
95166	1	0	0	0	1	175
95167	1	1	0	1	0	300
95168	0	0	1	0	0	300
95169	0	0	1	1	0	300
95170	0	0	1	1	0	300
95171	0	0	1	1	0	300
95172	0	0	1	1	0	300
95173	1	1	0	1	0	300
95174	1	0	0	1	1	225
95175	1	0	0	1	1	225
95176	1	0	0	1	1	225
95177	1	0	0	0	1	175
95178	0	0	1	1	0	300
95179	1	0	0	0	1	175
95180	0	0	1	1	0	300
95181	1	0	0	0	1	175
95182	0	0	1	1	0	300
95183	0	0	1	1	0	300
95184	1	0	0	1	1	225
95185	1	0	0	1	1	225
95186	1	0	0	1	1	225
95187	1	0	0	0	1	175
95188	1	1	0	1	0	300
95189	1	0	0	1	1	225
95190	1	0	0	0	1	175
95191	1	0	0	0	1	175
95192	0	0	1	0	0	300
95193	1	0	0	0	1	175
95194	1	0	0	0	1	175
95195	0	0	1	0	0	300
95196	1	0	0	0	1	175
95197	1	1	0	1	0	300
95198	1	1	0	0	0	300
95199	0	1	0	0	2	200
95200	1	0	0	1	1	225
95201	1	0	0	1	1	225
95202	1	0	0	1	1	225
95203	1	0	0	0	1	175
95204	1	0	0	0	1	175
95205	1	1	0	1	0	300
95206	1	0	0	1	1	225
95207	1	0	0	0	1	175
95208	1	1	0	0	0	300
95209	0	0	1	1	0	300
95210	1	0	0	0	1	175
95211	1	0	0	1	1	225
95212	1	1	0	1	0	300
95213	1	0	0	1	1	225
95214	1	0	0	1	1	225
95215	1	0	0	0	1	175
95216	1	0	0	1	1	225
95217	0	0	1	1	0	300
95218	1	0	0	0	1	175
95219	1	1	0	1	0	300
95220	1	0	0	0	1	175
95221	1	0	0	0	1	175
95222	1	0	0	0	1	175
95223	1	1	0	0	0	300
95224	1	0	0	0	1	175
95225	1	0	0	1	1	225
95226	1	0	0	1	1	225
95227	1	0	0	0	1	175
95228	1	0	0	0	1	175
95229	1	0	0	1	1	225
95230	1	0	0	0	1	175
95231	0	0	1	0	0	300
95232	1	0	0	1	1	225
95233	1	0	0	1	1	225
95234	1	1	0	1	0	300
95235	1	1	0	0	0	300
95236	1	0	0	1	1	225
95237	1	0	0	0	1	175
95238	1	0	0	0	1	175
95239	0	1	0	0	2	200
95240	1	1	0	0	0	300
95241	1	1	0	0	0	300
95242	1	0	0	0	1	175
95243	1	0	0	0	1	175
95244	1	0	0	1	1	225
95245	1	0	0	1	1	225
95246	1	0	0	1	1	225
95247	1	0	0	1	1	225
95248	1	0	0	0	1	175
95249	1	0	0	0	1	175
95250	1	0	0	1	1	225
95251	0	0	1	0	0	300
95252	1	0	0	0	1	175
95253	1	0	0	0	1	175
95254	1	1	0	0	0	300
95255	1	0	0	1	1	225
95256	1	0	0	0	1	175
95257	1	0	0	1	1	225
95258	1	0	0	1	1	225
95259	1	0	0	1	1	225
95260	1	1	0	1	0	300
95261	0	0	1	1	0	300
95262	1	0	0	1	1	225
95263	1	1	0	1	0	300
95264	1	0	0	1	1	225
95265	1	1	0	1	0	300
95266	0	0	1	1	0	300
95267	0	0	1	0	0	300
95268	1	0	0	1	1	225
95269	1	1	0	0	0	300
95270	0	1	0	0	2	200
95271	1	0	0	1	1	225
95272	1	0	0	1	1	225
95273	1	1	0	1	0	300
95274	1	0	0	1	1	225
95275	1	1	0	0	0	300
95276	1	0	0	1	1	225
95277	1	0	0	1	1	225
95278	1	0	0	0	1	175
95279	1	1	0	0	0	300
95280	1	0	0	0	1	175
95281	0	0	1	1	0	300
95282	1	0	0	1	1	225
95283	1	0	0	1	1	225
95284	1	0	0	0	1	175
95285	1	0	0	1	1	225
95286	1	0	0	1	1	225
95287	0	0	1	1	0	300
95288	1	0	0	0	1	175
95289	1	0	0	1	1	225
95290	1	1	0	1	0	300
95291	1	1	0	1	0	300
95292	1	0	0	1	1	225
95293	1	0	0	0	1	175
95294	1	0	0	0	1	175
95295	1	0	0	0	1	175
95296	1	1	0	0	0	300
95297	0	0	1	0	0	300
95298	1	0	0	0	1	175
95299	0	0	1	0	0	300
95300	1	1	0	1	0	300
95301	1	0	0	1	1	225
95302	1	0	0	1	1	225
95303	1	0	0	0	1	175
95304	1	0	0	1	1	225
95305	1	0	0	1	1	225
95306	1	0	0	0	1	175
95307	1	0	0	0	1	175
95308	0	0	1	1	0	300
95309	1	0	0	1	1	225
95310	1	0	0	0	1	175
95311	1	1	0	0	0	300
95312	0	0	1	1	0	300
95313	1	0	0	1	1	225
95314	1	0	0	1	1	225
95315	1	0	0	1	1	225
95316	1	0	0	1	1	225
95317	1	0	0	1	1	225
95318	0	0	1	0	0	300
95319	1	0	0	0	1	175
95320	1	0	0	1	1	225
95321	1	0	0	1	1	225
95322	1	0	0	1	1	225
95323	0	0	1	1	0	300
95324	1	0	0	0	1	175
95325	1	0	0	0	1	175
95326	1	0	0	0	1	175
95327	1	0	0	1	1	225
95328	1	0	0	1	1	225
95329	1	0	0	0	1	175
95330	1	0	0	0	1	175
95331	1	0	0	1	1	225
95332	0	0	1	1	0	300
95333	1	0	0	0	1	175
95334	1	0	0	0	1	175
95335	1	0	0	1	1	225
95336	0	0	1	1	0	300
95337	1	0	0	1	1	225
95338	1	0	0	0	1	175
95339	1	0	0	0	1	175
95340	0	0	1	1	0	300
95341	1	0	0	1	1	225
95342	1	0	0	0	1	175
95343	1	1	0	0	0	300
95344	1	0	0	0	1	175
95345	1	1	0	1	0	300
95346	1	1	0	0	0	300
95347	1	1	0	0	0	300
95348	1	0	0	0	1	175
95349	1	0	0	0	1	175
95350	1	0	0	0	1	175
95351	1	1	0	1	0	300
95352	1	0	0	1	1	225
95353	0	0	1	1	0	300
95354	1	0	0	0	1	175
95355	1	0	0	0	1	175
95356	1	0	0	1	1	225
95357	1	1	0	0	0	300
95358	1	0	0	0	1	175
95359	1	0	0	0	1	175
95360	0	0	1	0	0	300
95361	0	0	1	0	0	300
95362	1	0	0	1	1	225
95363	1	0	0	0	1	175
95364	1	0	0	1	1	225
95365	1	0	0	1	1	225
95366	1	0	0	0	1	175
95367	1	0	0	1	1	225
95368	1	0	0	1	1	225
95369	1	0	0	0	1	175
95370	1	0	0	1	1	225
95371	1	0	0	1	1	225
95372	0	0	1	1	0	300
95373	1	0	0	0	1	175
95374	1	0	0	1	1	225
95375	1	0	0	1	1	225
95376	1	0	0	0	1	175
95377	1	0	0	1	1	225
95378	1	0	0	0	1	175
95379	1	0	0	0	1	175
95380	1	0	0	1	1	225
95381	1	0	0	0	1	175
95382	1	0	0	0	1	175
95383	1	1	0	1	0	300
95384	0	1	0	0	2	200
95385	1	0	0	0	1	175
95386	0	0	1	0	0	300
95387	1	0	0	0	1	175
95388	1	0	0	1	1	225
95389	1	0	0	0	1	175
95390	1	0	0	0	1	175
95391	1	0	0	1	1	225
95392	1	0	0	1	1	225
95393	1	0	0	1	1	225
95394	0	0	1	0	0	300
95395	1	0	0	0	1	175
95396	1	1	0	1	0	300
95397	1	0	0	0	1	175
95398	0	0	1	0	0	300
95399	1	0	0	0	1	175
95400	0	1	0	1	2	125
95401	1	0	0	1	1	225
95402	1	0	0	0	1	175
95403	0	0	1	1	0	300
95404	1	0	0	0	1	175
95405	1	0	0	1	1	225
95406	1	0	0	0	1	175
95407	1	1	0	1	0	300
95408	1	1	0	1	0	300
95409	1	0	0	1	1	225
95410	1	0	0	0	1	175
95411	1	0	0	0	1	175
95412	1	0	0	1	1	225
95413	1	0	0	0	1	175
95414	1	0	0	0	1	175
95415	1	0	0	1	1	225
95416	1	0	0	0	1	175
95417	1	1	0	0	0	300
95418	1	0	0	0	1	175
95419	1	0	0	1	1	225
95420	0	0	1	1	0	300
95421	0	1	0	1	2	125
95422	1	1	0	1	0	300
95423	1	0	0	1	1	225
95424	1	0	0	0	1	175
95425	0	0	1	0	0	300
95426	1	0	0	1	1	225
95427	1	0	0	0	1	175
95428	1	1	0	0	0	300
95429	1	1	0	1	0	300
95430	1	0	0	1	1	225
95431	1	0	0	1	1	225
95432	1	0	0	0	1	175
95433	1	0	0	1	1	225
95434	1	1	0	0	0	300
95435	1	1	0	1	0	300
95436	1	0	0	0	1	175
95437	0	0	1	0	0	300
95438	0	0	1	1	0	300
95439	1	0	0	1	1	225
95440	1	0	0	0	1	175
95441	1	0	0	0	1	175
95442	1	0	0	0	1	175
95443	1	0	0	1	1	225
95444	1	0	0	1	1	225
95445	1	0	0	0	1	175
95446	1	0	0	0	1	175
95447	1	0	0	0	1	175
95448	1	0	0	1	1	225
95449	1	0	0	0	1	175
95450	1	1	0	1	0	300
95451	1	0	0	0	1	175
95452	1	0	0	1	1	225
95453	0	0	1	0	0	300
95454	0	0	1	0	0	300
95455	0	1	0	0	2	200
95456	1	0	0	1	1	225
95457	1	0	0	0	1	175
95458	0	1	0	0	2	200
95459	1	0	0	1	1	225
95460	1	0	0	0	1	175
95461	1	0	0	0	1	175
95462	0	0	1	1	0	300
95463	0	0	1	0	0	300
95464	1	1	0	0	0	300
95465	0	1	0	0	2	200
95466	1	0	0	0	1	175
95467	1	0	0	1	1	225
95468	1	0	0	1	1	225
95469	1	0	0	1	1	225
95470	1	0	0	1	1	225
95471	1	0	0	0	1	175
95472	1	0	0	0	1	175
95473	1	0	0	1	1	225
95474	1	0	0	1	1	225
95475	1	1	0	0	0	300
95476	1	0	0	0	1	175
95477	1	0	0	1	1	225
95478	1	1	0	0	0	300
95479	0	0	1	0	0	300
95480	0	0	1	0	0	300
95481	1	0	0	1	1	225
95482	1	1	0	0	0	300
95483	0	0	1	1	0	300
95484	1	1	0	0	0	300
95485	1	0	0	1	1	225
95486	1	0	0	1	1	225
95487	1	1	0	1	0	300
95488	0	0	1	0	0	300
95489	1	0	0	0	1	175
95490	0	1	0	0	2	200
95491	0	0	1	1	0	300
95492	1	0	0	1	1	225
95493	1	1	0	1	0	300
95494	1	0	0	1	1	225
95495	1	0	0	1	1	225
95496	1	0	0	0	1	175
95497	1	0	0	1	1	225
95498	1	1	0	0	0	300
95499	1	0	0	1	1	225
95500	1	0	0	1	1	225
95501	1	0	0	0	1	175
95502	1	0	0	1	1	225
95503	1	0	0	0	1	175
95504	0	0	1	0	0	300
95505	1	0	0	0	1	175
95506	1	0	0	0	1	175
95507	0	0	1	1	0	300
95508	1	0	0	1	1	225
95509	1	0	0	0	1	175
95510	1	1	0	1	0	300
95511	1	0	0	1	1	225
95512	1	0	0	0	1	175
95513	0	0	1	0	0	300
95514	0	0	1	0	0	300
95515	1	0	0	1	1	225
95516	1	0	0	0	1	175
95517	1	0	0	0	1	175
95518	1	1	0	1	0	300
95519	1	1	0	0	0	300
95520	1	0	0	1	1	225
95521	1	1	0	0	0	300
95522	1	0	0	1	1	225
95523	0	1	0	0	2	200
95524	1	1	0	0	0	300
95525	1	0	0	1	1	225
95526	1	0	0	1	1	225
95527	1	0	0	1	1	225
95528	1	0	0	1	1	225
95529	1	0	0	1	1	225
95530	0	0	1	1	0	300
95531	0	0	1	0	0	300
95532	0	0	1	0	0	300
95533	0	0	1	1	0	300
95534	1	1	0	0	0	300
95535	0	0	1	1	0	300
95536	0	0	1	1	0	300
95537	0	0	1	1	0	300
95538	0	1	0	1	2	125
95539	1	0	0	0	1	175
95540	1	1	0	0	0	300
95541	0	0	1	0	0	300
95542	1	0	0	0	1	175
95543	1	0	0	1	1	225
95544	0	0	1	0	0	300
95545	1	0	0	0	1	175
95546	1	0	0	1	1	225
95547	0	0	1	1	0	300
95548	1	0	0	1	1	225
95549	0	1	0	1	2	125
95550	1	0	0	1	1	225
95551	0	0	1	0	0	300
95552	1	0	0	0	1	175
95553	1	0	0	0	1	175
95554	1	0	0	0	1	175
95555	1	1	0	0	0	300
95556	1	1	0	1	0	300
95557	1	0	0	1	1	225
95558	1	0	0	0	1	175
95559	1	1	0	1	0	300
95560	1	0	0	0	1	175
95561	0	1	0	0	2	200
95562	1	0	0	1	1	225
95563	1	0	0	0	1	175
95564	0	0	1	1	0	300
95565	1	0	0	0	1	175
95566	1	0	0	1	1	225
95567	1	0	0	1	1	225
95568	1	0	0	0	1	175
95569	1	0	0	0	1	175
95570	1	0	0	1	1	225
95571	1	1	0	0	0	300
95572	1	1	0	1	0	300
95573	1	1	0	1	0	300
95574	1	0	0	1	1	225
95575	1	0	0	1	1	225
95576	1	0	0	0	1	175
95577	1	0	0	0	1	175
95578	1	0	0	0	1	175
95579	1	0	0	1	1	225
95580	1	0	0	1	1	225
95581	1	1	0	1	0	300
95582	1	0	0	0	1	175
95583	1	0	0	0	1	175
95584	1	0	0	1	1	225
95585	1	0	0	1	1	225
95586	1	0	0	1	1	225
95587	1	1	0	0	0	300
95588	1	0	0	1	1	225
95589	1	0	0	1	1	225
95590	1	1	0	1	0	300
95591	1	0	0	0	1	175
95592	0	0	1	0	0	300
95593	1	0	0	1	1	225
95594	0	0	1	1	0	300
95595	1	0	0	1	1	225
95596	1	0	0	0	1	175
95597	1	1	0	0	0	300
95598	1	0	0	0	1	175
95599	1	0	0	1	1	225
95600	1	0	0	1	1	225
95601	1	0	0	1	1	225
95602	1	1	0	1	0	300
95603	1	0	0	1	1	225
95604	1	0	0	0	1	175
95605	1	0	0	1	1	225
95606	1	0	0	1	1	225
95607	1	0	0	0	1	175
95608	1	1	0	1	0	300
95609	1	0	0	1	1	225
95610	1	0	0	1	1	225
95611	1	0	0	1	1	225
95612	1	1	0	0	0	300
95613	1	0	0	0	1	175
95614	1	0	0	1	1	225
95615	1	0	0	1	1	225
95616	1	0	0	1	1	225
95617	1	0	0	1	1	225
95618	0	1	0	0	2	200
95619	0	0	1	1	0	300
95620	1	0	0	1	1	225
95621	1	0	0	1	1	225
95622	0	0	1	0	0	300
95623	1	0	0	0	1	175
95624	1	0	0	0	1	175
95625	0	1	0	1	2	125
95626	1	0	0	1	1	225
95627	1	1	0	0	0	300
95628	1	0	0	0	1	175
95629	1	0	0	1	1	225
95630	1	0	0	0	1	175
95631	0	0	1	0	0	300
95632	0	1	0	0	2	200
95633	1	0	0	0	1	175
95634	1	0	0	1	1	225
95635	1	0	0	0	1	175
95636	1	0	0	0	1	175
95637	1	1	0	0	0	300
95638	1	0	0	1	1	225
95639	1	0	0	0	1	175
95640	1	0	0	1	1	225
95641	1	0	0	1	1	225
95642	1	0	0	1	1	225
95643	1	0	0	0	1	175
95644	1	0	0	0	1	175
95645	1	0	0	0	1	175
95646	1	0	0	0	1	175
95647	1	0	0	0	1	175
95648	1	0	0	1	1	225
95649	1	0	0	1	1	225
95650	1	0	0	1	1	225
95651	1	0	0	0	1	175
95652	1	0	0	1	1	225
95653	1	0	0	0	1	175
95654	1	0	0	0	1	175
95655	1	0	0	0	1	175
95656	1	0	0	1	1	225
95657	1	0	0	1	1	225
95658	1	0	0	1	1	225
95659	1	0	0	1	1	225
95660	1	0	0	0	1	175
95661	1	1	0	0	0	300
95662	1	0	0	1	1	225
95663	1	0	0	1	1	225
95664	1	1	0	0	0	300
95665	1	0	0	1	1	225
95666	1	0	0	1	1	225
95667	1	0	0	1	1	225
95668	1	0	0	1	1	225
95669	1	0	0	0	1	175
95670	1	0	0	0	1	175
95671	1	0	0	1	1	225
95672	1	0	0	1	1	225
95673	1	1	0	0	0	300
95674	1	1	0	1	0	300
95675	1	0	0	0	1	175
95676	0	0	1	0	0	300
95677	0	0	1	0	0	300
95678	1	0	0	1	1	225
95679	1	0	0	1	1	225
95680	1	0	0	0	1	175
95681	1	0	0	0	1	175
95682	1	0	0	0	1	175
95683	1	0	0	1	1	225
95684	1	0	0	0	1	175
95685	1	0	0	0	1	175
95686	1	0	0	0	1	175
95687	1	1	0	0	0	300
95688	1	1	0	0	0	300
95689	1	1	0	1	0	300
95690	1	1	0	0	0	300
95691	0	0	1	0	0	300
95692	0	0	1	1	0	300
95693	1	0	0	1	1	225
95694	1	0	0	0	1	175
95695	1	0	0	1	1	225
95696	0	0	1	1	0	300
95697	1	0	0	0	1	175
95698	0	0	1	1	0	300
95699	1	0	0	0	1	175
95700	1	1	0	1	0	300
95701	1	0	0	0	1	175
95702	1	0	0	0	1	175
95703	1	0	0	1	1	225
95704	1	1	0	0	0	300
95705	1	0	0	1	1	225
95706	1	0	0	0	1	175
95707	1	1	0	0	0	300
95708	1	0	0	0	1	175
95709	1	0	0	1	1	225
95710	1	0	0	0	1	175
95711	1	0	0	0	1	175
95712	0	1	0	0	2	200
95713	1	0	0	1	1	225
95714	1	1	0	0	0	300
95715	1	0	0	1	1	225
95716	1	1	0	1	0	300
95717	1	0	0	0	1	175
95718	1	1	0	0	0	300
95719	1	0	0	1	1	225
95720	1	1	0	0	0	300
95721	1	0	0	0	1	175
95722	1	0	0	1	1	225
95723	1	1	0	0	0	300
95724	1	0	0	1	1	225
95725	1	0	0	0	1	175
95726	0	0	1	1	0	300
95727	1	0	0	1	1	225
95728	1	0	0	0	1	175
95729	1	0	0	0	1	175
95730	1	0	0	0	1	175
95731	1	1	0	0	0	300
95732	1	0	0	0	1	175
95733	1	1	0	0	0	300
95734	0	0	1	0	0	300
95735	1	1	0	0	0	300
95736	1	0	0	0	1	175
95737	1	0	0	1	1	225
95738	1	0	0	0	1	175
95739	0	0	1	1	0	300
95740	1	0	0	0	1	175
95741	1	0	0	1	1	225
95742	1	0	0	0	1	175
95743	1	0	0	0	1	175
95744	1	1	0	0	0	300
95745	1	0	0	1	1	225
95746	1	0	0	0	1	175
95747	1	0	0	1	1	225
95748	1	0	0	0	1	175
95749	1	1	0	0	0	300
95750	1	0	0	0	1	175
95751	1	0	0	0	1	175
95752	1	0	0	0	1	175
95753	0	0	1	1	0	300
95754	0	0	1	0	0	300
95755	0	0	1	0	0	300
95756	1	0	0	0	1	175
95757	1	0	0	0	1	175
95758	0	1	0	1	2	125
95759	1	0	0	1	1	225
95760	1	0	0	0	1	175
95761	1	1	0	0	0	300
95762	1	0	0	1	1	225
95763	1	1	0	1	0	300
95764	1	0	0	1	1	225
95765	1	0	0	1	1	225
95766	1	0	0	1	1	225
95767	0	0	1	1	0	300
95768	0	0	1	0	0	300
95769	1	1	0	1	0	300
95770	1	1	0	0	0	300
95771	1	0	0	1	1	225
95772	1	1	0	0	0	300
95773	1	0	0	0	1	175
95774	1	0	0	1	1	225
95775	1	1	0	0	0	300
95776	1	0	0	0	1	175
95777	1	0	0	1	1	225
95778	1	1	0	1	0	300
95779	1	0	0	0	1	175
95780	1	0	0	0	1	175
95781	1	0	0	0	1	175
95782	0	1	0	0	2	200
95783	1	0	0	1	1	225
95784	0	0	1	0	0	300
95785	1	0	0	1	1	225
95786	0	1	0	0	2	200
