 IDnum	Cloudy	Sprinkler	Rain	WetGrass
8979	1	0	1	1
8980	1	1	1	1
8981	0	0	1	1
8982	1	0	1	0
8983	0	0	0	0
8984	1	0	1	1
8985	1	0	1	1
8986	1	0	1	1
8987	1	0	1	1
8988	0	0	1	1
8989	1	0	0	0
8990	0	0	0	0
8991	0	0	0	0
8992	1	0	1	0
8993	1	0	1	1
8994	1	0	1	1
8995	1	0	1	1
8996	0	0	1	1
8997	0	0	1	1
8998	0	1	0	1
8999	1	0	1	1
9000	0	1	0	1
9001	0	0	1	1
9002	0	0	0	0
9003	1	0	1	1
9004	0	0	1	1
9005	1	0	1	1
9006	1	0	1	1
9007	1	0	1	1
9008	1	0	1	1
9009	0	0	0	0
9010	1	0	1	1
9011	1	0	1	1
9012	1	0	1	1
9013	1	0	1	0
9014	1	0	1	1
9015	1	0	1	1
9016	0	1	0	0
9017	1	0	1	1
9018	1	0	1	0
9019	0	1	1	1
9020	0	0	0	0
9021	1	0	1	1
9022	1	0	1	1
9023	0	0	0	0
9024	1	0	1	1
9025	0	0	0	0
9026	0	0	1	1
9027	0	1	0	1
9028	1	1	1	1
9029	1	0	1	1
9030	1	0	1	1
9031	1	0	1	1
9032	0	0	0	0
9033	1	0	1	1
9034	1	0	0	0
9035	0	1	0	1
9036	1	0	1	1
9037	0	0	0	0
9038	0	0	0	0
9039	1	0	1	0
9040	0	1	0	1
9041	0	0	0	0
9042	1	0	0	0
9043	1	0	1	1
9044	1	0	1	1
9045	1	0	1	1
9046	1	0	1	0
9047	1	0	1	1
9048	0	0	1	1
9049	1	0	1	1
9050	0	1	0	1
9051	0	1	0	1
9052	0	1	0	1
9053	1	0	1	1
9054	1	0	1	1
9055	1	1	1	1
9056	1	0	1	1
9057	0	0	0	0
9058	0	0	0	0
9059	0	1	1	1
9060	0	1	0	1
9061	0	0	0	0
9062	0	1	0	1
9063	1	0	1	1
9064	0	1	0	0
9065	1	0	1	1
9066	1	0	1	1
9067	1	0	0	0
9068	1	1	0	1
9069	1	0	0	0
9070	0	1	0	1
9071	0	1	0	1
9072	1	0	1	1
9073	0	1	0	1
9074	1	0	1	1
9075	0	0	0	0
9076	0	0	1	1
9077	1	0	1	1
9078	0	0	0	0
9079	0	1	0	1
9080	0	0	0	0
9081	1	0	0	0
9082	0	0	1	1
9083	0	1	1	1
9084	1	0	1	1
9085	1	0	1	1
9086	1	0	1	1
9087	1	0	1	1
9088	1	0	0	0
9089	0	1	0	1
9090	1	0	1	1
9091	1	0	0	0
9092	1	0	1	1
9093	0	0	0	0
9094	1	0	1	0
9095	0	1	1	1
9096	1	0	1	1
9097	0	0	0	0
9098	1	0	1	1
9099	1	1	0	1
9100	0	1	0	1
9101	0	0	1	0
9102	0	1	1	1
9103	1	0	1	1
9104	1	0	1	1
9105	1	0	1	1
9106	1	0	1	0
9107	0	1	0	1
9108	0	1	0	1
9109	0	0	0	0
9110	1	0	1	0
9111	0	1	1	1
9112	0	0	0	0
9113	0	1	1	1
9114	1	0	1	1
9115	0	0	0	0
9116	0	1	0	1
9117	0	1	0	1
9118	1	0	1	1
9119	1	0	1	0
9120	0	1	1	1
9121	0	0	0	0
9122	1	0	1	1
9123	0	0	0	0
9124	0	1	0	0
9125	1	0	1	1
9126	0	0	0	0
9127	1	0	1	1
9128	1	0	1	1
9129	0	1	0	1
9130	1	0	0	0
9131	1	0	0	0
9132	1	0	1	1
9133	0	0	1	1
9134	0	1	0	1
9135	0	0	0	0
9136	0	1	0	1
9137	0	0	0	0
9138	0	1	1	1
9139	0	0	0	0
9140	1	0	1	1
9141	1	0	1	1
9142	0	0	0	0
9143	1	1	1	1
9144	1	0	1	1
9145	1	0	0	0
9146	0	0	0	0
9147	0	1	0	1
9148	1	0	1	1
9149	0	0	0	0
9150	1	0	1	1
9151	0	1	0	1
9152	1	0	1	1
9153	0	0	0	0
9154	0	1	0	1
9155	1	1	1	1
9156	0	0	1	1
9157	1	0	1	1
9158	1	0	1	0
9159	1	0	1	0
9160	0	1	0	1
9161	0	1	0	1
9162	0	1	0	1
9163	1	0	0	0
9164	1	1	1	1
9165	1	0	1	1
9166	1	0	1	1
9167	1	0	0	0
9168	0	0	0	0
9169	0	1	0	1
9170	0	1	1	1
9171	0	0	0	0
9172	0	1	0	1
9173	1	0	0	0
9174	0	1	0	1
9175	1	0	0	0
9176	0	1	0	1
9177	1	0	1	1
9178	1	0	1	0
9179	1	0	1	1
9180	0	0	0	0
9181	1	0	1	1
9182	0	1	0	1
9183	1	0	1	1
9184	0	1	0	1
9185	1	1	1	1
9186	1	0	1	1
9187	0	0	0	0
9188	0	1	0	1
9189	1	0	0	0
9190	1	0	1	1
9191	1	0	1	1
9192	0	1	0	1
9193	0	1	1	1
9194	0	0	0	0
9195	0	1	0	1
9196	1	0	1	1
9197	1	0	1	1
9198	0	0	0	0
9199	1	0	1	1
9200	0	1	0	1
9201	1	0	1	1
9202	0	1	0	1
9203	0	1	0	1
9204	0	0	0	0
9205	1	0	1	1
9206	1	0	1	1
9207	1	0	1	1
9208	1	0	1	1
9209	1	0	0	0
9210	0	1	0	1
9211	0	1	0	1
9212	0	1	0	0
9213	1	0	1	1
9214	0	1	0	1
9215	1	0	1	1
9216	1	0	0	0
9217	1	0	1	1
9218	1	0	1	1
9219	1	0	0	0
9220	0	0	1	1
9221	0	0	0	0
9222	1	0	1	1
9223	1	0	0	0
9224	0	1	1	1
9225	1	0	0	0
9226	0	1	0	1
9227	0	0	0	0
9228	0	0	1	1
9229	0	0	1	0
9230	1	0	1	1
9231	1	0	1	1
9232	0	0	0	0
9233	1	1	1	1
9234	0	0	0	0
9235	0	0	0	0
9236	0	0	0	0
9237	0	0	0	0
9238	0	0	0	0
9239	1	0	1	1
9240	1	0	1	1
9241	0	1	0	1
9242	1	0	1	1
9243	0	1	0	1
9244	1	0	0	0
9245	1	0	0	0
9246	1	0	1	1
9247	0	0	0	0
9248	0	1	0	1
9249	1	0	1	1
9250	0	0	1	1
9251	0	0	1	1
9252	0	1	0	1
9253	0	1	0	1
9254	0	1	0	1
9255	0	1	0	1
9256	1	0	1	1
9257	0	0	1	1
9258	1	0	1	1
9259	1	0	1	1
9260	0	1	0	1
9261	1	0	0	0
9262	1	0	1	1
9263	0	1	0	0
9264	0	1	0	1
9265	0	1	0	1
9266	0	0	0	0
9267	1	1	0	1
9268	0	0	1	1
9269	0	0	1	1
9270	1	0	0	0
9271	0	1	0	1
9272	0	0	0	0
9273	0	0	0	0
9274	0	0	0	0
9275	0	1	1	1
9276	1	0	1	1
9277	0	1	1	1
9278	0	1	1	1
9279	0	1	0	1
9280	1	0	1	1
9281	0	0	0	0
9282	0	1	0	1
9283	0	0	0	0
9284	1	0	1	1
9285	1	1	1	1
9286	0	0	0	0
9287	0	0	0	0
9288	0	1	1	1
9289	0	0	0	0
9290	0	0	0	0
9291	0	1	0	1
9292	1	0	1	1
9293	1	0	1	1
9294	1	0	1	1
9295	0	1	0	1
9296	1	0	1	1
9297	0	1	0	0
9298	0	1	0	1
9299	1	0	1	1
9300	0	1	1	1
9301	1	0	1	1
9302	1	0	1	0
9303	0	1	0	1
9304	0	0	0	0
9305	1	1	0	1
9306	0	0	0	0
9307	1	0	1	1
9308	0	1	0	0
9309	1	0	1	1
9310	1	0	0	0
9311	0	0	0	0
9312	1	0	0	0
9313	1	0	1	1
9314	1	0	1	1
9315	1	0	0	0
9316	0	0	0	0
9317	1	0	1	1
9318	0	1	0	1
9319	0	0	0	0
9320	0	1	0	1
9321	0	0	0	0
9322	0	0	1	1
9323	0	0	1	1
9324	1	0	0	0
9325	1	1	1	1
9326	0	0	0	0
9327	0	1	1	1
9328	1	0	1	1
9329	0	0	0	0
9330	0	1	0	1
9331	1	0	1	1
9332	1	0	0	0
9333	1	0	1	0
9334	1	0	1	1
9335	0	0	0	0
9336	0	1	0	1
9337	0	1	0	1
9338	0	0	1	1
9339	0	0	1	1
9340	1	0	1	0
9341	1	0	1	1
9342	1	0	1	1
9343	0	1	0	1
9344	0	0	1	1
9345	0	0	0	0
9346	0	1	0	1
9347	1	0	1	1
9348	1	0	1	1
9349	1	0	0	0
9350	1	0	1	1
9351	1	0	1	0
9352	1	0	0	0
9353	1	0	1	1
9354	1	0	1	0
9355	0	1	0	1
9356	0	0	1	1
9357	0	1	0	1
9358	1	0	1	1
9359	1	0	1	1
9360	0	0	0	0
9361	0	0	0	0
9362	0	1	0	1
9363	0	0	0	0
9364	1	0	1	1
9365	0	1	1	1
9366	1	1	1	1
9367	0	1	0	1
9368	1	0	0	0
9369	1	0	1	1
9370	0	0	0	0
9371	1	0	1	1
9372	1	0	1	1
9373	1	0	1	1
9374	0	1	0	1
9375	1	0	1	1
9376	0	1	1	1
9377	1	0	1	1
9378	1	0	1	1
9379	0	1	0	1
9380	0	0	0	0
9381	1	1	1	1
9382	1	0	0	0
9383	0	0	0	0
9384	1	0	1	1
9385	1	0	1	0
9386	0	1	0	1
9387	0	1	0	0
9388	1	0	1	1
9389	0	0	0	0
9390	0	1	0	1
9391	0	0	0	0
9392	0	1	0	1
9393	1	0	1	1
9394	1	0	0	0
9395	1	0	0	0
9396	1	0	0	0
9397	1	1	1	1
9398	0	1	0	1
9399	1	1	1	1
9400	1	0	0	0
9401	1	0	0	0
9402	1	0	1	1
9403	1	0	1	1
9404	0	1	0	1
9405	0	1	1	1
9406	1	0	1	1
9407	1	0	1	1
9408	1	0	1	1
9409	0	1	0	1
9410	0	0	1	1
9411	0	1	0	1
9412	1	0	1	1
9413	1	0	0	0
9414	1	0	1	1
9415	0	1	0	1
9416	1	1	1	1
9417	0	0	0	0
9418	1	0	1	0
9419	1	0	1	1
9420	1	0	1	0
9421	0	0	1	1
9422	0	1	0	1
9423	0	0	0	0
9424	1	0	1	1
9425	0	0	0	0
9426	1	0	1	1
9427	1	0	1	1
9428	0	1	0	1
9429	1	0	0	0
9430	0	0	0	0
9431	1	0	1	1
9432	0	0	0	0
9433	1	0	1	1
9434	1	0	0	0
9435	0	1	0	1
9436	1	0	1	1
9437	1	0	1	1
9438	0	1	0	1
9439	1	0	1	1
9440	1	0	0	0
9441	0	0	0	0
9442	0	0	0	0
9443	1	0	0	0
9444	1	0	1	1
9445	1	0	1	1
9446	1	0	1	1
9447	0	0	0	0
9448	1	1	1	1
9449	0	0	1	1
9450	0	1	0	1
9451	0	0	0	0
9452	0	0	1	1
9453	0	1	0	1
9454	0	0	0	0
9455	1	0	1	1
9456	0	0	0	0
9457	1	0	1	0
9458	1	0	1	0
9459	0	0	0	0
9460	0	0	0	0
9461	1	0	1	1
9462	0	0	0	0
9463	0	1	0	1
9464	1	0	1	1
9465	1	0	0	0
9466	0	1	0	1
9467	1	1	1	1
9468	0	1	0	1
9469	1	0	1	1
9470	0	0	0	0
9471	1	0	1	1
9472	0	0	1	1
9473	1	0	1	1
9474	0	0	1	1
9475	1	1	1	1
9476	0	1	1	1
9477	0	1	0	1
9478	1	0	1	1
9479	1	0	1	1
9480	0	0	0	0
9481	1	0	0	0
9482	1	1	1	1
9483	0	1	0	1
9484	0	0	0	0
9485	0	0	1	1
9486	1	0	1	1
9487	1	0	1	1
9488	0	0	1	1
9489	1	0	1	1
9490	0	1	0	0
9491	0	1	0	1
9492	1	0	1	1
9493	1	0	1	1
9494	0	0	0	0
9495	0	0	0	0
9496	0	0	1	1
9497	1	0	0	0
9498	0	0	0	0
9499	1	1	1	1
9500	1	0	1	1
9501	1	0	1	1
9502	1	0	1	1
9503	1	0	1	0
9504	0	0	0	0
9505	0	1	0	1
9506	0	0	0	0
9507	1	0	1	1
9508	1	0	1	1
9509	0	0	0	0
9510	0	1	0	1
9511	0	1	0	1
9512	0	1	0	1
9513	1	0	1	1
9514	1	0	0	0
9515	1	0	1	1
9516	0	1	0	1
9517	1	0	1	1
9518	0	0	0	0
9519	0	1	0	1
9520	0	1	0	1
9521	0	1	0	1
9522	1	0	1	1
9523	0	0	0	0
9524	0	1	0	1
9525	0	1	0	1
9526	1	0	1	0
9527	1	1	1	1
9528	1	1	1	1
9529	0	1	0	1
9530	0	1	0	1
9531	1	0	0	0
9532	0	1	1	1
9533	1	0	1	1
9534	1	0	1	1
9535	0	0	0	0
9536	0	1	0	0
9537	1	0	1	1
9538	0	1	0	1
9539	0	1	1	1
9540	1	0	1	1
9541	1	0	1	1
9542	0	0	1	1
9543	0	0	1	1
9544	0	1	1	1
9545	1	0	1	1
9546	0	0	0	0
9547	1	0	0	0
9548	0	1	0	1
9549	0	0	1	1
9550	0	1	0	1
9551	0	0	0	0
9552	1	0	1	1
9553	1	0	1	1
9554	0	0	1	1
9555	0	1	0	1
9556	0	1	0	1
9557	1	0	0	0
9558	0	1	0	1
9559	0	0	0	0
9560	1	0	1	1
9561	1	0	1	1
9562	0	1	0	1
9563	0	0	1	1
9564	0	0	0	0
9565	0	0	0	0
9566	1	0	1	1
9567	0	0	1	1
9568	1	0	1	1
9569	1	0	1	1
9570	0	1	0	1
9571	1	0	1	1
9572	0	0	1	0
9573	0	0	1	1
9574	1	0	1	1
9575	0	1	0	1
9576	1	0	1	0
9577	0	1	0	1
9578	0	0	1	1
9579	0	1	0	1
9580	1	0	0	0
9581	1	0	1	1
9582	0	1	1	1
9583	0	0	1	1
9584	1	0	1	1
9585	1	0	1	1
9586	0	1	0	0
9587	1	0	1	1
9588	0	0	1	0
9589	1	0	1	1
9590	1	0	1	1
9591	1	0	1	1
9592	0	1	0	1
9593	0	0	1	1
9594	0	0	0	0
9595	1	0	1	1
9596	0	0	1	1
9597	0	1	0	1
9598	0	1	1	1
9599	1	0	1	1
9600	0	1	0	1
9601	1	0	1	1
9602	0	0	0	0
9603	1	0	1	1
9604	1	0	1	1
9605	0	0	0	0
9606	0	0	0	0
9607	1	0	0	0
9608	1	0	1	1
9609	1	0	0	0
9610	0	1	0	1
9611	0	0	0	0
9612	0	1	0	1
9613	1	0	1	1
9614	0	1	0	1
9615	1	0	1	1
9616	0	1	0	1
9617	0	1	0	1
9618	0	0	0	0
9619	1	0	1	1
9620	1	1	1	1
9621	1	0	1	1
9622	1	0	0	0
9623	0	0	1	1
9624	0	1	0	1
9625	0	1	0	1
9626	0	1	0	1
9627	1	0	1	0
9628	1	0	1	1
9629	0	1	0	1
9630	0	1	0	0
9631	0	1	0	1
9632	1	0	1	1
9633	1	0	1	1
9634	1	0	0	0
9635	1	0	1	1
9636	0	1	0	1
9637	1	0	1	1
9638	0	0	1	1
9639	0	1	1	1
9640	0	1	0	1
9641	1	1	0	0
9642	0	0	0	0
9643	1	0	1	1
9644	1	1	1	1
9645	1	1	1	1
9646	0	1	0	1
9647	0	1	0	0
9648	1	0	1	1
9649	0	1	1	1
9650	0	1	0	1
9651	1	0	1	1
9652	0	0	0	0
9653	1	0	1	0
9654	1	0	1	1
9655	0	1	0	0
9656	0	0	0	0
9657	0	0	0	0
9658	1	0	1	1
9659	1	0	1	1
9660	0	0	1	1
9661	1	0	1	1
9662	0	1	0	1
9663	0	1	0	1
9664	1	0	1	1
9665	1	0	1	1
9666	0	0	0	0
9667	0	0	0	0
9668	0	0	1	1
9669	1	0	1	0
9670	1	0	1	1
9671	1	0	1	1
9672	0	0	0	0
9673	1	0	1	0
9674	0	0	0	0
9675	1	0	1	1
9676	1	0	1	1
9677	0	1	0	1
9678	0	0	0	0
9679	1	0	1	1
9680	0	1	0	1
9681	1	0	1	1
9682	0	0	0	0
9683	0	0	0	0
9684	1	1	1	1
9685	0	1	0	1
9686	0	1	0	1
9687	0	1	0	1
9688	0	0	1	1
9689	0	0	0	0
9690	0	1	0	1
9691	0	0	0	0
9692	1	0	0	0
9693	0	0	0	0
9694	0	0	0	0
9695	1	0	0	0
9696	0	0	0	0
9697	1	0	1	1
9698	0	1	0	1
9699	1	0	1	1
9700	1	0	1	0
9701	1	0	1	1
9702	1	0	1	1
9703	1	0	1	1
9704	0	1	0	1
9705	0	1	0	1
9706	0	0	0	0
9707	0	1	1	1
9708	0	0	0	0
9709	0	1	0	1
9710	1	0	1	1
9711	1	0	1	1
9712	0	1	0	1
9713	0	0	1	1
9714	0	0	0	0
9715	0	1	0	1
9716	0	1	0	1
9717	1	0	1	1
9718	1	0	1	1
9719	1	1	1	1
9720	1	0	0	0
9721	1	0	1	1
9722	0	0	0	0
9723	0	1	0	1
9724	0	0	0	0
9725	0	0	0	0
9726	0	0	0	0
9727	0	0	0	0
9728	0	0	1	1
9729	0	0	0	0
9730	0	1	0	1
9731	0	1	1	1
9732	0	1	0	1
9733	1	0	1	1
9734	0	1	0	1
9735	0	1	0	0
9736	1	0	0	0
9737	1	0	1	1
9738	0	0	0	0
9739	0	1	1	1
9740	0	0	1	1
9741	1	0	1	1
9742	0	1	1	1
9743	1	0	1	1
9744	0	0	0	0
9745	0	0	0	0
9746	0	0	0	0
9747	0	0	0	0
9748	1	0	1	1
9749	0	1	1	1
9750	0	0	0	0
9751	1	0	1	1
9752	0	1	0	0
9753	1	0	1	1
9754	0	0	0	0
9755	1	0	1	0
9756	1	1	1	1
9757	0	1	0	0
9758	1	0	1	1
9759	0	1	0	1
9760	1	0	1	1
9761	0	0	0	0
9762	0	0	0	0
9763	1	0	1	0
9764	1	0	0	0
9765	1	0	1	1
9766	1	0	0	0
9767	0	1	0	1
9768	0	1	0	1
9769	0	1	0	1
9770	1	0	1	1
9771	1	0	1	1
9772	1	0	1	1
9773	1	0	1	1
9774	1	0	0	0
9775	0	1	0	1
9776	1	0	1	1
9777	0	0	0	0
9778	1	0	1	1
9779	0	1	0	1
9780	0	0	0	0
9781	1	0	1	1
9782	1	1	1	1
9783	1	0	1	1
9784	0	0	1	1
9785	1	0	1	0
9786	1	1	1	1
9787	0	1	0	1
9788	1	0	1	1
9789	1	0	1	1
9790	1	0	1	1
9791	1	0	1	1
9792	0	0	0	0
9793	1	0	1	1
9794	0	1	0	1
9795	1	0	1	1
9796	0	0	0	0
9797	0	0	1	1
9798	1	1	1	1
9799	1	0	0	0
9800	0	1	1	1
9801	1	0	1	1
9802	1	0	0	0
9803	1	0	1	1
9804	0	1	0	1
9805	0	0	0	0
9806	1	0	0	0
9807	1	0	1	0
9808	0	0	0	0
9809	0	1	0	1
9810	1	0	1	0
9811	1	0	1	1
9812	0	1	0	1
9813	1	0	1	0
9814	0	1	0	1
9815	1	1	1	1
9816	0	0	0	0
9817	1	0	1	1
9818	0	0	0	0
9819	1	0	1	1
9820	1	0	1	1
9821	0	1	0	1
9822	1	0	0	0
9823	1	0	1	1
9824	1	1	0	1
9825	0	0	0	0
9826	0	1	0	1
9827	0	0	0	0
9828	1	0	1	1
9829	0	1	0	1
9830	1	0	1	1
9831	0	1	0	1
9832	1	0	0	0
9833	0	0	1	1
9834	1	0	0	0
9835	0	0	0	0
9836	1	0	1	1
9837	0	0	0	0
9838	1	0	0	0
9839	1	0	0	0
9840	0	1	0	1
9841	1	0	0	0
9842	0	1	0	1
9843	0	0	0	0
9844	0	0	0	0
9845	1	0	1	1
9846	1	0	1	1
9847	1	0	0	0
9848	0	1	0	1
9849	0	1	0	1
9850	1	0	1	1
9851	1	0	1	1
9852	0	1	0	1
9853	0	0	1	1
9854	1	0	1	1
9855	1	0	1	1
9856	1	0	1	1
9857	0	1	0	1
9858	1	0	1	1
9859	1	0	1	1
9860	0	0	1	1
9861	1	0	0	0
9862	0	1	0	1
9863	1	0	1	1
9864	1	0	1	1
9865	0	1	1	1
9866	0	1	1	1
9867	0	0	0	0
9868	0	1	0	1
9869	0	1	0	0
9870	1	0	1	0
9871	1	1	1	1
9872	0	1	0	1
9873	0	0	1	1
9874	1	0	0	0
9875	1	0	1	0
9876	1	1	0	1
9877	0	1	0	1
9878	1	1	1	1
9879	1	0	1	1
9880	0	0	0	0
9881	0	1	0	1
9882	1	0	1	1
9883	1	1	0	1
9884	1	0	1	1
9885	0	1	0	1
9886	0	1	0	1
9887	1	0	1	1
9888	1	0	1	1
9889	0	0	0	0
9890	1	0	0	0
9891	0	0	0	0
9892	0	1	1	1
9893	0	1	0	1
9894	1	0	1	1
9895	0	1	0	1
9896	0	1	1	1
9897	1	0	0	0
9898	0	0	0	0
9899	1	0	1	1
9900	0	0	0	0
9901	1	1	0	1
9902	0	1	0	1
9903	1	0	1	1
9904	0	0	0	0
9905	0	0	0	0
9906	1	0	0	0
9907	0	1	1	1
9908	1	1	0	1
9909	0	1	0	1
9910	1	0	1	1
9911	1	0	1	0
9912	0	0	0	0
9913	0	0	0	0
9914	1	0	1	0
9915	1	1	0	1
9916	1	0	0	0
9917	0	0	1	1
9918	1	1	1	1
9919	0	1	1	1
9920	1	0	1	1
9921	0	0	1	0
9922	1	0	0	0
9923	0	1	1	1
9924	0	1	0	1
9925	0	1	0	0
9926	0	1	1	1
9927	1	0	1	1
9928	1	1	1	1
9929	1	0	1	1
9930	1	0	1	1
9931	0	1	1	1
9932	1	0	1	1
9933	0	0	0	0
9934	1	0	1	1
9935	1	0	1	1
9936	1	0	1	1
9937	1	0	1	1
9938	1	0	1	1
9939	1	0	1	1
9940	0	1	1	1
9941	1	0	1	1
9942	1	0	1	1
9943	1	0	1	1
9944	0	0	0	0
9945	0	1	0	1
9946	0	0	0	0
9947	0	0	1	0
9948	0	0	0	0
9949	0	0	1	1
9950	1	0	0	0
9951	0	0	0	0
9952	1	0	1	1
9953	1	0	1	1
9954	0	0	0	0
9955	0	0	1	1
9956	0	0	0	0
9957	0	1	0	1
9958	1	0	0	0
9959	1	0	1	1
9960	1	0	1	1
9961	1	0	1	1
9962	0	1	0	1
9963	0	1	0	1
9964	0	1	0	1
9965	0	0	0	0
9966	1	0	1	1
9967	1	0	1	1
9968	1	0	1	0
9969	1	0	1	1
9970	1	1	1	1
9971	0	1	0	1
9972	1	0	1	1
9973	1	0	1	1
9974	0	0	0	0
9975	1	1	1	1
9976	1	1	1	1
9977	0	0	0	0
9978	0	0	0	0
9979	0	0	1	1
9980	1	0	1	1
9981	0	1	1	1
9982	1	0	1	1
9983	0	0	1	1
9984	0	0	0	0
9985	0	0	0	0
9986	0	0	0	0
9987	1	0	1	1
9988	1	0	1	1
9989	1	0	1	1
9990	1	0	0	0
9991	0	1	1	1
9992	1	0	1	1
9993	0	0	0	0
9994	1	0	1	1
9995	0	1	0	1
9996	1	0	1	1
9997	1	0	1	1
9998	1	0	0	0
9999	0	0	0	0
10000	1	0	1	1
