ids	Export_Decision	Economical_State	Profit
71555	2	0	210000
71556	0	0	2726000
71557	1	1	900500
71558	1	1	900500
71559	2	0	210000
71560	1	0	2357000
71561	0	2	1870000
71562	0	0	2726000
71563	1	2	1694500
71564	2	0	210000
71565	2	1	766000
71566	2	0	210000
71567	0	0	2726000
71568	0	0	2726000
71569	0	1	-711000
71570	0	1	-711000
71571	2	2	1425000
71572	2	0	210000
71573	0	0	2726000
71574	1	0	2357000
71575	2	0	210000
71576	2	1	766000
71577	1	1	900500
71578	1	2	1694500
71579	0	0	2726000
71580	2	1	766000
71581	0	1	-711000
71582	1	2	1694500
71583	0	0	2726000
71584	2	1	766000
71585	1	0	2357000
71586	0	2	1870000
71587	0	0	2726000
71588	2	2	1425000
71589	1	0	2357000
71590	2	0	210000
71591	0	2	1870000
71592	1	1	900500
71593	2	2	1425000
71594	1	2	1694500
71595	1	1	900500
71596	2	0	210000
71597	2	1	766000
71598	2	1	766000
71599	2	0	210000
71600	2	2	1425000
71601	2	0	210000
71602	2	1	766000
71603	1	2	1694500
71604	2	1	766000
71605	2	0	210000
71606	2	1	766000
71607	2	1	766000
71608	2	1	766000
71609	2	2	1425000
71610	0	1	-711000
71611	1	2	1694500
71612	2	2	1425000
71613	0	1	-711000
71614	0	0	2726000
71615	1	1	900500
71616	0	1	-711000
71617	1	1	900500
71618	0	2	1870000
71619	0	0	2726000
71620	2	1	766000
71621	1	0	2357000
71622	2	0	210000
71623	2	1	766000
71624	0	1	-711000
71625	1	2	1694500
71626	2	0	210000
71627	2	2	1425000
71628	2	1	766000
71629	0	2	1870000
71630	1	0	2357000
71631	2	0	210000
71632	1	0	2357000
71633	2	2	1425000
71634	2	0	210000
71635	0	0	2726000
71636	0	2	1870000
71637	0	2	1870000
71638	2	2	1425000
71639	0	0	2726000
71640	1	1	900500
71641	2	0	210000
71642	1	2	1694500
71643	1	0	2357000
71644	1	2	1694500
71645	2	0	210000
71646	0	2	1870000
71647	2	0	210000
71648	1	0	2357000
71649	1	1	900500
71650	2	2	1425000
71651	2	2	1425000
71652	0	0	2726000
71653	2	1	766000
71654	1	2	1694500
71655	0	1	-711000
71656	0	0	2726000
71657	2	0	210000
71658	1	1	900500
71659	2	2	1425000
71660	0	0	2726000
71661	0	0	2726000
71662	1	1	900500
71663	1	0	2357000
71664	1	1	900500
71665	2	0	210000
71666	1	2	1694500
71667	1	1	900500
71668	1	2	1694500
71669	0	2	1870000
71670	2	0	210000
71671	2	2	1425000
71672	2	1	766000
71673	2	0	210000
71674	1	2	1694500
71675	1	2	1694500
71676	1	2	1694500
71677	1	1	900500
71678	0	1	-711000
71679	0	0	2726000
71680	0	0	2726000
71681	2	0	210000
71682	1	1	900500
71683	1	0	2357000
71684	0	2	1870000
71685	2	2	1425000
71686	1	1	900500
71687	1	2	1694500
71688	0	0	2726000
71689	1	2	1694500
71690	2	2	1425000
71691	1	2	1694500
71692	0	1	-711000
71693	1	1	900500
71694	1	0	2357000
71695	1	0	2357000
71696	0	1	-711000
71697	1	0	2357000
71698	1	2	1694500
71699	0	1	-711000
71700	0	0	2726000
71701	2	0	210000
71702	1	2	1694500
71703	2	2	1425000
71704	1	1	900500
71705	2	0	210000
71706	0	1	-711000
71707	0	2	1870000
71708	0	0	2726000
71709	0	0	2726000
71710	2	2	1425000
71711	2	0	210000
71712	1	2	1694500
71713	0	1	-711000
71714	2	2	1425000
71715	1	2	1694500
71716	2	2	1425000
71717	2	1	766000
71718	1	0	2357000
71719	1	0	2357000
71720	2	2	1425000
71721	1	1	900500
71722	0	2	1870000
71723	2	2	1425000
71724	1	2	1694500
71725	0	2	1870000
71726	2	2	1425000
71727	0	1	-711000
71728	1	2	1694500
71729	2	2	1425000
71730	2	1	766000
71731	1	0	2357000
71732	2	1	766000
71733	1	0	2357000
71734	2	0	210000
71735	0	1	-711000
71736	1	1	900500
71737	0	2	1870000
71738	0	0	2726000
71739	1	0	2357000
71740	2	0	210000
71741	1	1	900500
71742	1	2	1694500
71743	2	1	766000
71744	0	2	1870000
71745	2	0	210000
71746	2	2	1425000
71747	1	0	2357000
71748	1	2	1694500
71749	0	2	1870000
71750	1	2	1694500
71751	1	1	900500
71752	1	2	1694500
71753	2	1	766000
71754	2	1	766000
71755	0	1	-711000
71756	0	1	-711000
71757	2	1	766000
71758	0	1	-711000
71759	0	2	1870000
71760	2	1	766000
71761	0	0	2726000
71762	0	1	-711000
71763	0	0	2726000
71764	0	0	2726000
71765	1	2	1694500
71766	2	2	1425000
71767	2	0	210000
71768	1	0	2357000
71769	1	0	2357000
71770	2	1	766000
71771	1	0	2357000
71772	1	0	2357000
71773	2	1	766000
71774	2	1	766000
71775	1	1	900500
71776	0	0	2726000
71777	1	1	900500
71778	0	2	1870000
71779	1	1	900500
71780	2	0	210000
71781	1	2	1694500
71782	0	0	2726000
71783	2	0	210000
71784	1	0	2357000
71785	0	1	-711000
71786	0	1	-711000
71787	1	1	900500
71788	1	0	2357000
71789	1	2	1694500
71790	1	0	2357000
71791	0	0	2726000
71792	1	2	1694500
71793	1	1	900500
71794	0	1	-711000
71795	2	0	210000
71796	0	0	2726000
71797	0	0	2726000
71798	0	1	-711000
71799	2	2	1425000
71800	2	1	766000
71801	1	1	900500
71802	0	1	-711000
71803	0	2	1870000
71804	1	2	1694500
71805	1	1	900500
71806	1	0	2357000
71807	2	0	210000
71808	0	2	1870000
71809	0	2	1870000
71810	2	1	766000
71811	2	0	210000
71812	2	2	1425000
71813	0	0	2726000
71814	1	0	2357000
71815	1	0	2357000
71816	1	2	1694500
71817	2	0	210000
71818	0	2	1870000
71819	1	0	2357000
71820	2	0	210000
71821	2	1	766000
71822	2	2	1425000
71823	2	1	766000
71824	0	0	2726000
71825	2	2	1425000
71826	1	1	900500
71827	0	1	-711000
71828	0	1	-711000
71829	1	1	900500
71830	1	0	2357000
71831	0	0	2726000
71832	2	1	766000
71833	1	0	2357000
71834	0	2	1870000
71835	0	0	2726000
71836	2	1	766000
71837	2	0	210000
71838	1	0	2357000
71839	0	1	-711000
71840	2	0	210000
71841	0	1	-711000
71842	0	1	-711000
71843	1	0	2357000
71844	0	2	1870000
71845	0	1	-711000
71846	2	0	210000
71847	2	0	210000
71848	2	1	766000
71849	2	0	210000
71850	2	1	766000
71851	0	2	1870000
71852	0	1	-711000
71853	1	2	1694500
71854	0	0	2726000
71855	1	1	900500
71856	0	0	2726000
71857	2	0	210000
71858	0	0	2726000
71859	1	2	1694500
71860	2	1	766000
71861	2	0	210000
71862	2	0	210000
71863	2	0	210000
71864	2	0	210000
71865	0	2	1870000
71866	0	2	1870000
71867	2	2	1425000
71868	1	1	900500
71869	2	2	1425000
71870	1	1	900500
71871	2	1	766000
71872	2	0	210000
71873	0	2	1870000
71874	2	2	1425000
71875	1	2	1694500
71876	1	0	2357000
71877	2	0	210000
71878	0	2	1870000
71879	2	1	766000
71880	2	2	1425000
71881	1	0	2357000
71882	2	2	1425000
71883	2	1	766000
71884	1	0	2357000
71885	1	2	1694500
71886	1	2	1694500
71887	1	0	2357000
71888	1	2	1694500
71889	0	2	1870000
71890	0	0	2726000
71891	1	2	1694500
71892	1	0	2357000
71893	0	0	2726000
71894	0	0	2726000
71895	2	0	210000
71896	2	2	1425000
71897	2	2	1425000
71898	1	2	1694500
71899	0	1	-711000
71900	0	2	1870000
71901	1	0	2357000
71902	2	2	1425000
71903	2	0	210000
71904	0	0	2726000
71905	0	2	1870000
71906	0	0	2726000
71907	1	2	1694500
71908	0	2	1870000
71909	2	1	766000
71910	2	2	1425000
71911	2	1	766000
71912	0	0	2726000
71913	0	0	2726000
71914	0	2	1870000
71915	1	1	900500
71916	2	1	766000
71917	0	0	2726000
71918	0	0	2726000
71919	2	2	1425000
71920	2	0	210000
71921	0	2	1870000
71922	1	1	900500
71923	1	1	900500
71924	0	1	-711000
71925	0	0	2726000
71926	2	1	766000
71927	1	0	2357000
71928	1	0	2357000
71929	2	0	210000
71930	1	2	1694500
71931	1	1	900500
71932	2	1	766000
71933	1	0	2357000
71934	0	0	2726000
71935	2	1	766000
71936	1	2	1694500
71937	2	2	1425000
71938	0	1	-711000
71939	2	1	766000
71940	1	2	1694500
71941	2	0	210000
71942	2	2	1425000
71943	2	2	1425000
71944	1	2	1694500
71945	1	2	1694500
71946	0	2	1870000
71947	2	1	766000
71948	0	0	2726000
71949	0	1	-711000
71950	0	0	2726000
71951	2	1	766000
71952	0	0	2726000
71953	1	0	2357000
71954	0	0	2726000
71955	2	0	210000
71956	1	0	2357000
71957	1	0	2357000
71958	1	0	2357000
71959	1	0	2357000
71960	0	2	1870000
71961	1	2	1694500
71962	1	1	900500
71963	2	1	766000
71964	1	0	2357000
71965	1	1	900500
71966	2	1	766000
71967	0	2	1870000
71968	2	0	210000
71969	0	1	-711000
71970	1	0	2357000
71971	1	1	900500
71972	2	2	1425000
71973	1	0	2357000
71974	0	2	1870000
71975	2	2	1425000
71976	0	2	1870000
71977	0	2	1870000
71978	2	0	210000
71979	2	0	210000
71980	1	1	900500
71981	0	0	2726000
71982	0	2	1870000
71983	0	0	2726000
71984	1	0	2357000
71985	2	1	766000
71986	2	0	210000
71987	0	0	2726000
71988	2	1	766000
71989	0	0	2726000
71990	2	0	210000
71991	2	2	1425000
71992	0	1	-711000
71993	0	0	2726000
71994	1	2	1694500
71995	2	0	210000
71996	0	0	2726000
71997	2	1	766000
71998	0	0	2726000
71999	2	1	766000
72000	2	1	766000
72001	0	2	1870000
72002	0	0	2726000
72003	2	0	210000
72004	2	0	210000
72005	0	2	1870000
72006	1	1	900500
72007	0	1	-711000
72008	0	2	1870000
72009	1	1	900500
72010	2	1	766000
72011	0	1	-711000
72012	0	2	1870000
72013	0	0	2726000
72014	2	1	766000
72015	0	2	1870000
72016	0	1	-711000
72017	0	1	-711000
72018	1	0	2357000
72019	0	0	2726000
72020	2	2	1425000
72021	2	2	1425000
72022	2	1	766000
72023	2	0	210000
72024	0	2	1870000
72025	2	0	210000
72026	1	0	2357000
72027	2	0	210000
72028	0	2	1870000
72029	2	2	1425000
72030	0	0	2726000
72031	0	1	-711000
72032	2	1	766000
72033	1	1	900500
72034	1	1	900500
72035	2	0	210000
72036	2	2	1425000
72037	2	0	210000
72038	2	1	766000
72039	0	0	2726000
72040	2	0	210000
72041	0	0	2726000
72042	0	1	-711000
72043	1	1	900500
72044	1	2	1694500
72045	2	2	1425000
72046	2	1	766000
72047	2	0	210000
72048	2	2	1425000
72049	2	1	766000
72050	0	1	-711000
72051	2	0	210000
72052	0	0	2726000
72053	1	0	2357000
72054	2	1	766000
72055	0	0	2726000
72056	0	0	2726000
72057	2	2	1425000
72058	1	2	1694500
72059	1	2	1694500
72060	1	0	2357000
72061	2	1	766000
72062	0	0	2726000
72063	0	2	1870000
72064	2	1	766000
72065	2	0	210000
72066	2	0	210000
72067	2	0	210000
72068	0	0	2726000
72069	2	2	1425000
72070	2	1	766000
72071	0	2	1870000
72072	2	2	1425000
72073	2	1	766000
72074	2	1	766000
72075	1	1	900500
72076	1	0	2357000
72077	0	0	2726000
72078	1	1	900500
72079	2	0	210000
72080	0	2	1870000
72081	2	2	1425000
72082	1	2	1694500
72083	2	0	210000
72084	1	2	1694500
72085	0	0	2726000
72086	0	2	1870000
72087	1	0	2357000
72088	1	1	900500
72089	0	0	2726000
72090	0	0	2726000
72091	0	2	1870000
72092	0	2	1870000
72093	2	2	1425000
72094	2	1	766000
72095	1	2	1694500
72096	0	0	2726000
72097	2	2	1425000
72098	0	0	2726000
72099	1	2	1694500
72100	1	1	900500
72101	0	0	2726000
72102	0	0	2726000
72103	0	1	-711000
72104	1	1	900500
72105	0	1	-711000
72106	1	1	900500
72107	1	0	2357000
72108	0	0	2726000
72109	1	0	2357000
72110	2	2	1425000
72111	0	0	2726000
72112	0	1	-711000
72113	2	0	210000
72114	1	2	1694500
72115	2	2	1425000
72116	2	0	210000
72117	2	0	210000
72118	0	0	2726000
72119	0	1	-711000
72120	0	1	-711000
72121	1	1	900500
72122	0	0	2726000
72123	1	2	1694500
72124	2	2	1425000
72125	1	0	2357000
72126	2	1	766000
72127	0	1	-711000
72128	1	1	900500
72129	0	1	-711000
72130	1	0	2357000
72131	0	1	-711000
72132	1	0	2357000
72133	2	2	1425000
72134	2	1	766000
72135	0	2	1870000
72136	1	1	900500
72137	0	0	2726000
72138	2	0	210000
72139	0	0	2726000
72140	0	0	2726000
72141	1	1	900500
72142	2	2	1425000
72143	1	0	2357000
72144	2	0	210000
72145	0	2	1870000
72146	2	0	210000
72147	0	0	2726000
72148	1	0	2357000
72149	0	2	1870000
72150	2	0	210000
72151	2	0	210000
72152	0	1	-711000
72153	2	1	766000
72154	0	0	2726000
72155	0	0	2726000
72156	0	0	2726000
72157	0	2	1870000
72158	2	1	766000
72159	2	0	210000
72160	1	2	1694500
72161	2	1	766000
72162	0	1	-711000
72163	2	2	1425000
72164	0	0	2726000
72165	1	2	1694500
72166	1	2	1694500
72167	0	0	2726000
72168	0	1	-711000
72169	1	0	2357000
72170	0	1	-711000
72171	0	1	-711000
72172	2	0	210000
72173	1	2	1694500
72174	2	2	1425000
72175	0	1	-711000
72176	0	1	-711000
72177	0	0	2726000
72178	1	2	1694500
72179	2	1	766000
72180	2	2	1425000
72181	2	1	766000
72182	0	0	2726000
72183	2	1	766000
72184	1	2	1694500
72185	1	1	900500
72186	0	0	2726000
72187	1	2	1694500
72188	2	0	210000
72189	2	0	210000
72190	1	1	900500
72191	2	1	766000
72192	0	2	1870000
72193	2	1	766000
72194	1	0	2357000
72195	1	0	2357000
72196	1	0	2357000
72197	1	0	2357000
72198	2	0	210000
72199	1	0	2357000
72200	1	2	1694500
72201	0	0	2726000
72202	0	2	1870000
72203	2	2	1425000
72204	0	1	-711000
72205	0	1	-711000
72206	1	0	2357000
72207	0	0	2726000
72208	0	0	2726000
72209	2	1	766000
72210	1	0	2357000
72211	0	2	1870000
72212	0	2	1870000
72213	0	1	-711000
72214	1	2	1694500
72215	1	2	1694500
72216	2	1	766000
72217	1	1	900500
72218	2	1	766000
72219	0	2	1870000
72220	2	1	766000
72221	1	1	900500
72222	1	2	1694500
72223	1	1	900500
72224	0	0	2726000
72225	2	0	210000
72226	2	1	766000
72227	2	0	210000
72228	1	0	2357000
72229	1	0	2357000
72230	0	1	-711000
72231	2	0	210000
72232	1	1	900500
72233	1	2	1694500
72234	1	0	2357000
72235	2	2	1425000
72236	1	2	1694500
72237	0	0	2726000
72238	0	0	2726000
72239	0	0	2726000
72240	0	0	2726000
72241	1	0	2357000
72242	2	0	210000
72243	0	1	-711000
72244	1	0	2357000
72245	2	2	1425000
72246	1	2	1694500
72247	0	0	2726000
72248	0	2	1870000
72249	1	1	900500
72250	2	0	210000
72251	2	2	1425000
72252	0	1	-711000
72253	2	0	210000
72254	1	1	900500
72255	0	2	1870000
72256	2	0	210000
72257	1	1	900500
72258	1	0	2357000
72259	0	0	2726000
72260	2	2	1425000
72261	0	0	2726000
72262	2	1	766000
72263	1	0	2357000
72264	1	0	2357000
72265	0	0	2726000
72266	1	1	900500
72267	0	1	-711000
72268	1	0	2357000
72269	0	2	1870000
72270	1	2	1694500
72271	2	0	210000
72272	2	0	210000
72273	2	2	1425000
72274	0	0	2726000
72275	0	0	2726000
72276	2	1	766000
72277	0	0	2726000
72278	0	0	2726000
72279	0	0	2726000
72280	2	0	210000
72281	0	0	2726000
72282	0	0	2726000
72283	2	0	210000
72284	0	0	2726000
72285	0	1	-711000
72286	2	2	1425000
72287	2	0	210000
72288	1	1	900500
72289	0	2	1870000
72290	2	2	1425000
72291	2	0	210000
72292	2	1	766000
72293	0	0	2726000
72294	0	2	1870000
72295	1	0	2357000
72296	0	1	-711000
72297	1	1	900500
72298	0	0	2726000
72299	1	1	900500
72300	2	1	766000
72301	1	2	1694500
72302	1	0	2357000
72303	2	1	766000
72304	1	1	900500
72305	1	2	1694500
72306	0	2	1870000
72307	2	1	766000
72308	1	2	1694500
72309	2	2	1425000
72310	1	2	1694500
72311	2	1	766000
72312	0	0	2726000
72313	2	2	1425000
72314	1	1	900500
72315	2	2	1425000
72316	1	2	1694500
72317	0	0	2726000
72318	0	0	2726000
72319	1	1	900500
72320	0	1	-711000
72321	2	2	1425000
72322	2	0	210000
72323	1	1	900500
72324	2	0	210000
72325	2	0	210000
72326	1	0	2357000
72327	0	0	2726000
72328	2	2	1425000
72329	1	1	900500
72330	0	2	1870000
72331	1	0	2357000
72332	0	2	1870000
72333	1	1	900500
72334	0	1	-711000
72335	1	0	2357000
72336	0	1	-711000
72337	1	0	2357000
72338	2	2	1425000
72339	1	0	2357000
72340	0	0	2726000
72341	0	2	1870000
72342	1	1	900500
72343	2	1	766000
72344	2	0	210000
72345	2	0	210000
72346	2	0	210000
72347	1	0	2357000
72348	0	1	-711000
72349	1	2	1694500
72350	1	0	2357000
72351	1	2	1694500
72352	0	0	2726000
72353	2	2	1425000
72354	1	0	2357000
72355	2	2	1425000
72356	2	1	766000
72357	0	1	-711000
72358	2	2	1425000
72359	2	1	766000
72360	1	1	900500
72361	0	2	1870000
72362	2	0	210000
72363	1	1	900500
72364	0	0	2726000
72365	0	1	-711000
72366	2	1	766000
72367	1	0	2357000
72368	2	1	766000
72369	0	1	-711000
72370	0	2	1870000
72371	0	0	2726000
72372	1	1	900500
72373	1	1	900500
72374	0	2	1870000
72375	2	2	1425000
72376	2	2	1425000
72377	1	0	2357000
72378	1	1	900500
72379	0	0	2726000
72380	0	1	-711000
72381	2	2	1425000
72382	2	0	210000
72383	1	1	900500
72384	2	1	766000
72385	0	1	-711000
72386	1	1	900500
72387	1	0	2357000
72388	2	1	766000
72389	0	0	2726000
72390	1	0	2357000
72391	0	1	-711000
72392	2	2	1425000
72393	1	2	1694500
72394	0	2	1870000
72395	1	0	2357000
72396	2	1	766000
72397	0	1	-711000
72398	2	2	1425000
72399	2	2	1425000
72400	0	1	-711000
72401	2	2	1425000
72402	2	0	210000
72403	1	1	900500
72404	0	1	-711000
72405	1	0	2357000
72406	0	1	-711000
72407	2	2	1425000
72408	2	1	766000
72409	2	0	210000
72410	0	2	1870000
72411	1	1	900500
72412	1	2	1694500
72413	2	0	210000
72414	2	0	210000
72415	0	0	2726000
72416	0	2	1870000
72417	0	0	2726000
72418	2	2	1425000
72419	2	1	766000
72420	2	2	1425000
72421	2	1	766000
72422	0	1	-711000
72423	2	0	210000
72424	1	0	2357000
72425	0	2	1870000
72426	2	1	766000
72427	2	2	1425000
72428	2	2	1425000
72429	1	1	900500
72430	2	2	1425000
72431	0	1	-711000
72432	0	1	-711000
72433	2	1	766000
72434	0	1	-711000
72435	1	1	900500
72436	1	2	1694500
72437	0	2	1870000
72438	1	0	2357000
72439	2	1	766000
72440	2	0	210000
72441	1	0	2357000
72442	0	0	2726000
72443	1	0	2357000
72444	1	1	900500
72445	0	1	-711000
72446	2	1	766000
72447	2	2	1425000
72448	1	1	900500
72449	2	0	210000
72450	1	1	900500
72451	0	0	2726000
72452	1	0	2357000
72453	2	2	1425000
72454	0	2	1870000
72455	2	0	210000
72456	0	1	-711000
72457	0	0	2726000
72458	2	1	766000
72459	0	0	2726000
72460	0	2	1870000
72461	2	1	766000
72462	0	0	2726000
72463	1	1	900500
72464	1	1	900500
72465	0	2	1870000
72466	2	1	766000
72467	2	0	210000
72468	1	1	900500
72469	1	0	2357000
72470	0	2	1870000
72471	0	2	1870000
72472	0	0	2726000
72473	0	1	-711000
72474	0	1	-711000
72475	0	0	2726000
72476	1	1	900500
72477	1	0	2357000
72478	1	0	2357000
72479	1	0	2357000
72480	2	2	1425000
72481	1	2	1694500
72482	0	2	1870000
72483	1	2	1694500
72484	2	0	210000
72485	1	0	2357000
72486	2	2	1425000
72487	1	1	900500
72488	0	2	1870000
72489	1	2	1694500
72490	0	1	-711000
72491	0	0	2726000
72492	2	2	1425000
72493	2	2	1425000
72494	1	2	1694500
72495	0	1	-711000
72496	1	2	1694500
72497	1	0	2357000
72498	0	0	2726000
72499	2	2	1425000
72500	0	2	1870000
72501	2	1	766000
72502	2	0	210000
72503	1	2	1694500
72504	0	1	-711000
72505	1	0	2357000
72506	2	1	766000
72507	0	1	-711000
72508	1	1	900500
72509	1	1	900500
72510	1	0	2357000
72511	0	0	2726000
72512	2	1	766000
72513	2	1	766000
72514	0	2	1870000
72515	1	2	1694500
72516	2	1	766000
72517	2	2	1425000
72518	2	0	210000
72519	1	1	900500
72520	0	2	1870000
72521	0	1	-711000
72522	1	1	900500
72523	0	0	2726000
72524	2	2	1425000
72525	2	2	1425000
72526	2	2	1425000
72527	0	0	2726000
72528	1	0	2357000
72529	2	1	766000
72530	2	1	766000
72531	1	2	1694500
72532	2	1	766000
72533	2	0	210000
72534	1	1	900500
72535	0	0	2726000
72536	0	2	1870000
72537	2	2	1425000
72538	1	0	2357000
72539	2	1	766000
72540	0	1	-711000
72541	1	2	1694500
72542	2	1	766000
72543	0	2	1870000
72544	1	1	900500
72545	0	2	1870000
72546	1	1	900500
72547	2	0	210000
72548	2	2	1425000
72549	2	0	210000
72550	2	0	210000
72551	0	0	2726000
72552	2	0	210000
72553	1	1	900500
72554	2	1	766000
72555	0	1	-711000
72556	1	0	2357000
72557	1	2	1694500
72558	1	0	2357000
72559	1	1	900500
72560	1	1	900500
72561	2	0	210000
72562	0	0	2726000
72563	0	0	2726000
72564	1	2	1694500
72565	0	0	2726000
72566	1	1	900500
72567	0	1	-711000
72568	2	1	766000
72569	1	0	2357000
72570	0	0	2726000
72571	2	0	210000
72572	0	0	2726000
72573	2	2	1425000
72574	0	2	1870000
72575	1	0	2357000
72576	1	2	1694500
72577	1	2	1694500
72578	2	2	1425000
72579	0	1	-711000
72580	0	1	-711000
72581	1	0	2357000
72582	1	1	900500
72583	2	0	210000
72584	2	2	1425000
72585	0	1	-711000
72586	0	0	2726000
72587	1	0	2357000
72588	2	0	210000
72589	1	2	1694500
72590	2	0	210000
72591	0	0	2726000
72592	1	2	1694500
72593	0	1	-711000
72594	0	0	2726000
72595	0	1	-711000
72596	2	2	1425000
72597	2	2	1425000
72598	1	0	2357000
72599	0	0	2726000
72600	2	1	766000
72601	0	2	1870000
72602	1	1	900500
72603	1	1	900500
72604	2	0	210000
72605	0	0	2726000
72606	2	0	210000
72607	0	1	-711000
72608	1	0	2357000
72609	0	1	-711000
72610	1	1	900500
72611	1	0	2357000
72612	1	1	900500
72613	1	0	2357000
72614	2	1	766000
72615	2	0	210000
72616	2	2	1425000
72617	2	0	210000
72618	0	1	-711000
72619	2	0	210000
72620	0	0	2726000
72621	1	1	900500
72622	1	0	2357000
72623	0	0	2726000
72624	1	0	2357000
72625	0	0	2726000
72626	1	1	900500
72627	2	2	1425000
72628	0	0	2726000
72629	0	0	2726000
72630	0	2	1870000
72631	1	1	900500
72632	1	0	2357000
72633	1	1	900500
72634	1	2	1694500
72635	0	0	2726000
72636	1	2	1694500
72637	1	2	1694500
72638	2	0	210000
72639	2	0	210000
72640	2	1	766000
72641	2	0	210000
72642	1	0	2357000
72643	1	2	1694500
72644	0	2	1870000
72645	1	1	900500
72646	1	2	1694500
72647	0	2	1870000
72648	2	2	1425000
72649	0	2	1870000
72650	2	1	766000
72651	0	1	-711000
72652	1	1	900500
72653	1	1	900500
72654	1	0	2357000
72655	1	0	2357000
72656	2	0	210000
72657	0	0	2726000
72658	0	2	1870000
72659	1	1	900500
72660	1	2	1694500
72661	1	2	1694500
72662	1	0	2357000
72663	0	1	-711000
72664	1	0	2357000
72665	2	1	766000
72666	0	2	1870000
72667	0	0	2726000
72668	1	1	900500
72669	2	2	1425000
72670	1	1	900500
72671	0	0	2726000
72672	1	0	2357000
72673	0	0	2726000
72674	0	2	1870000
72675	1	1	900500
72676	1	2	1694500
72677	1	2	1694500
72678	1	1	900500
72679	2	0	210000
72680	2	1	766000
72681	1	1	900500
72682	2	0	210000
72683	1	1	900500
72684	1	1	900500
72685	1	1	900500
72686	0	0	2726000
72687	2	2	1425000
72688	1	1	900500
72689	2	2	1425000
72690	1	0	2357000
72691	1	2	1694500
72692	1	2	1694500
72693	0	0	2726000
72694	1	0	2357000
72695	1	1	900500
72696	1	0	2357000
72697	1	1	900500
72698	1	2	1694500
72699	1	2	1694500
72700	1	0	2357000
72701	0	1	-711000
72702	0	1	-711000
72703	1	1	900500
72704	1	2	1694500
72705	2	2	1425000
72706	1	2	1694500
72707	2	0	210000
72708	1	1	900500
72709	1	1	900500
72710	2	2	1425000
72711	2	1	766000
72712	1	0	2357000
72713	0	0	2726000
72714	1	0	2357000
72715	2	2	1425000
72716	2	0	210000
72717	1	0	2357000
72718	0	0	2726000
72719	1	2	1694500
72720	2	0	210000
72721	1	0	2357000
72722	2	0	210000
72723	2	1	766000
72724	2	1	766000
72725	1	1	900500
72726	2	0	210000
72727	1	1	900500
72728	1	1	900500
72729	1	2	1694500
72730	2	0	210000
72731	2	1	766000
72732	1	0	2357000
72733	0	0	2726000
72734	0	0	2726000
72735	0	2	1870000
72736	2	1	766000
72737	1	0	2357000
72738	2	1	766000
72739	0	0	2726000
72740	2	1	766000
72741	0	0	2726000
72742	2	1	766000
72743	2	2	1425000
72744	1	0	2357000
72745	0	2	1870000
72746	2	0	210000
72747	2	0	210000
72748	1	0	2357000
72749	0	0	2726000
72750	2	0	210000
72751	0	1	-711000
72752	2	0	210000
72753	2	1	766000
72754	0	0	2726000
72755	2	0	210000
72756	1	1	900500
72757	0	0	2726000
72758	1	2	1694500
72759	1	1	900500
72760	0	0	2726000
72761	1	0	2357000
72762	0	1	-711000
72763	2	1	766000
72764	2	1	766000
72765	2	0	210000
72766	2	1	766000
72767	0	0	2726000
72768	0	0	2726000
72769	2	0	210000
72770	1	0	2357000
72771	2	1	766000
72772	2	1	766000
72773	0	0	2726000
72774	2	0	210000
72775	1	1	900500
72776	2	0	210000
72777	0	2	1870000
72778	0	1	-711000
72779	2	1	766000
72780	0	0	2726000
72781	2	1	766000
72782	2	0	210000
72783	0	0	2726000
72784	0	1	-711000
72785	2	2	1425000
72786	1	1	900500
72787	0	2	1870000
72788	2	2	1425000
72789	0	0	2726000
72790	2	1	766000
72791	2	0	210000
72792	0	1	-711000
72793	2	0	210000
72794	0	1	-711000
